Frequency (Hz)	Level (dB)
1320.927429	-69.575790
1321.600342	-72.326096
1322.273254	-73.725716
1322.946167	-72.232719
1323.619080	-69.757942
1324.291992	-71.644867
1324.964905	-72.525887
1325.637817	-70.983192
1326.310730	-72.201935
1326.983643	-70.451653
1327.656555	-71.130852
1328.329468	-71.401848
1329.002380	-70.956917
1329.675293	-71.190956
1330.348206	-72.511566
1331.021118	-70.222572
1331.694031	-72.172729
1332.366943	-72.604729
1333.039856	-70.347725
1333.712769	-71.431450
1334.385681	-71.837135
1335.058594	-72.642578
1335.731506	-72.012291
1336.404419	-71.791168
1337.077332	-71.798828
1337.750244	-72.764183
1338.423157	-72.113602
1339.096069	-72.661415
1339.768982	-71.299927
1340.441895	-72.850235
1341.114807	-73.008858
1341.787720	-71.664986
1342.460632	-70.514946
1343.133545	-71.833221
1343.806458	-70.804207
1344.479370	-70.534706
1345.152283	-73.887474
1345.825195	-72.276924
1346.498108	-70.934532
1347.171021	-71.698990
1347.843933	-71.448174
1348.516846	-71.085640
1349.189758	-72.638840
1349.862671	-70.616219
1350.535583	-71.397469
1351.208496	-72.239876
1351.881409	-71.907593
1352.554321	-73.190407
1353.227234	-71.236923
1353.900146	-73.689972
1354.573059	-70.890099
1355.245972	-70.476334
1355.918884	-71.573700
1356.591797	-68.511261
1357.264709	-70.101410
1357.937622	-70.387901
1358.610535	-71.514236
1359.283447	-71.034119
1359.956360	-69.558151
1360.629272	-70.200958
1361.302185	-69.548943
1361.975098	-71.481407
1362.648010	-71.718819
1363.320923	-70.818069
1363.993835	-71.700539
1364.666748	-72.512161
1365.339661	-70.300552
1366.012573	-70.622124
1366.685486	-70.886345
1367.358398	-71.295326
1368.031311	-73.934158
1368.704224	-71.333076
1369.377136	-68.719788
1370.050049	-69.364220
1370.722961	-70.379219
1371.395874	-70.093193
1372.068787	-71.807312
1372.741699	-70.962288
1373.414612	-71.640327
1374.087524	-70.375603
1374.760437	-68.394203
1375.433350	-69.910660
1376.106262	-71.753166
1376.779175	-69.933968
1377.452087	-68.486519
1378.125000	-69.971863
1378.797913	-69.324348
1379.470825	-70.283737
1380.143738	-69.430374
1380.816650	-69.863976
1381.489563	-68.437820
1382.162476	-67.527779
1382.835388	-70.148438
1383.508301	-71.417030
1384.181213	-70.803947
1384.854126	-67.779259
1385.527039	-68.141624
1386.199951	-70.042801
1386.872864	-68.861229
1387.545776	-69.458672
1388.218689	-67.156906
1388.891602	-69.940918
1389.564514	-69.164177
1390.237427	-70.402428
1390.910339	-68.566162
1391.583252	-68.749474
1392.256165	-67.053970
1392.929077	-67.410439
1393.601990	-69.268471
1394.274902	-67.276405
1394.947815	-66.880913
1395.620728	-68.442146
1396.293640	-66.075027
1396.966553	-67.037766
1397.639465	-69.679520
1398.312378	-67.102470
1398.985291	-65.183563
1399.658203	-66.974808
1400.331116	-69.127670
1401.004028	-66.247986
1401.676941	-68.109161
1402.349854	-67.286026
1403.022766	-66.032059
1403.695679	-67.426979
1404.368591	-66.989815
1405.041504	-70.088898
1405.714417	-66.403145
1406.387329	-65.596519
1407.060242	-67.331459
1407.733154	-66.025742
1408.406067	-63.946526
1409.078979	-65.806839
1409.751892	-65.861412
1410.424805	-64.790306
1411.097717	-64.483017
1411.770630	-64.139999
1412.443542	-66.942574
1413.116455	-63.586407
1413.789368	-64.382629
1414.462280	-65.753593
1415.135193	-65.415390
1415.808105	-66.215973
1416.481018	-66.326065
1417.153931	-64.014977
1417.826843	-64.114494
1418.499756	-64.076530
1419.172668	-65.110107
1419.845581	-63.308140
1420.518494	-61.329224
1421.191406	-60.135818
1421.864319	-64.501503
1422.537231	-64.235268
1423.210144	-61.687027
1423.883057	-63.095528
1424.555969	-61.898186
1425.228882	-62.457726
1425.901794	-60.518978
1426.574707	-63.152248
1427.247620	-62.053932
1427.920532	-60.274830
1428.593445	-62.951782
1429.266357	-62.189163
1429.939270	-61.627670
1430.612183	-59.801369
1431.285095	-62.642262
1431.958008	-60.646141
1432.630920	-63.685886
1433.303833	-59.091297
1433.976746	-61.123737
1434.649658	-59.776196
1435.322571	-60.870464
1435.995483	-58.851681
1436.668396	-61.453873
1437.341309	-60.173737
1438.014221	-60.258076
1438.687134	-60.668732
1439.360046	-60.648315
1440.032959	-58.111649
1440.705872	-59.125084
1441.378784	-57.515018
1442.051697	-56.293175
1442.724609	-56.747646
1443.397522	-59.006451
1444.070435	-56.544907
1444.743347	-58.269066
1445.416260	-58.948864
1446.089172	-56.128899
1446.762085	-57.460522
1447.434998	-56.640373
1448.107910	-56.300377
1448.780823	-56.129505
1449.453735	-57.339512
1450.126648	-57.422592
1450.799561	-56.723709
1451.472473	-58.775776
1452.145386	-56.928150
1452.818298	-55.604465
1453.491211	-55.008373
1454.164124	-53.129520
1454.837036	-58.773422
1455.509949	-56.282028
1456.182861	-56.187561
1456.855774	-58.252296
1457.528687	-55.830341
1458.201599	-53.200863
1458.874512	-56.414703
1459.547424	-55.801243
1460.220337	-54.329536
1460.893250	-55.554390
1461.566162	-55.587074
1462.239075	-55.958782
1462.911987	-54.792854
1463.584900	-53.921833
1464.257812	-56.476944
1464.930725	-54.553764
1465.603638	-57.527817
1466.276550	-54.097923
1466.949463	-54.170826
1467.622375	-57.969101
1468.295288	-56.832344
1468.968201	-56.410732
1469.641113	-57.081036
1470.314026	-57.960461
1470.986938	-58.126518
1471.659851	-55.794598
1472.332764	-58.675770
1473.005676	-60.740681
1473.678589	-58.130241
1474.351501	-59.542286
1475.024414	-59.250462
1475.697327	-59.729847
1476.370239	-59.648739
1477.043152	-59.813568
1477.716064	-60.977940
1478.388977	-58.769093
1479.061890	-58.228626
1479.734802	-62.566818
1480.407715	-61.583622
1481.080627	-59.944920
1481.753540	-58.949028
1482.426453	-60.801716
1483.099365	-60.263912
1483.772278	-61.027409
1484.445190	-61.290810
1485.118103	-59.712952
1485.791016	-61.861622
1486.463928	-61.593853
1487.136841	-61.835152
1487.809753	-62.522984
1488.482666	-64.038933
1489.155579	-62.902039
1489.828491	-61.518906
1490.501404	-62.557758
1491.174316	-61.147179
1491.847229	-64.120079
1492.520142	-66.789673
1493.193054	-62.951252
1493.865967	-64.687149
1494.538879	-63.226814
1495.211792	-61.837608
1495.884705	-64.794525
1496.557617	-64.804359
1497.230530	-62.813103
1497.903442	-63.540394
1498.576355	-64.382675
1499.249268	-65.187004
1499.922180	-65.768379
1500.595093	-64.997375
1501.268005	-65.246315
1501.940918	-66.093964
1502.613831	-66.453186
1503.286743	-64.419548
1503.959656	-64.566612
1504.632568	-63.791611
1505.305481	-63.743820
1505.978394	-65.723160
1506.651306	-66.519318
1507.324219	-65.341660
1507.997131	-66.931114
1508.670044	-64.497490
1509.342957	-66.458321
1510.015869	-66.877739
1510.688782	-65.406410
1511.361694	-64.661713
1512.034607	-67.585464
1512.707520	-66.911270
1513.380432	-66.119301
1514.053345	-65.564430
1514.726257	-64.977127
1515.399170	-64.742378
1516.072083	-66.863297
1516.744995	-66.631104
1517.417908	-66.210670
1518.090820	-67.115028
1518.763733	-67.469009
1519.436646	-65.162323
1520.109558	-66.039253
1520.782471	-67.298088
1521.455383	-66.922882
1522.128296	-65.751343
1522.801208	-65.345131
1523.474121	-67.376595
1524.147034	-67.537186
1524.819946	-68.035385
1525.492859	-66.561646
1526.165771	-67.071838
1526.838684	-66.717087
1527.511597	-66.762299
1528.184509	-67.052422
1528.857422	-67.378830
1529.530334	-67.365692
1530.203247	-66.260628
1530.876160	-67.212593
1531.549072	-67.658539
1532.221985	-67.422043
1532.894897	-68.046577
1533.567810	-67.758865
1534.240723	-65.432823
1534.913635	-69.174271
1535.586548	-67.940460
1536.259460	-65.958672
1536.932373	-67.657890
1537.605286	-70.355461
1538.278198	-67.753372
1538.951111	-67.896523
1539.624023	-70.735397
1540.296936	-69.432419
1540.969849	-69.914597
1541.642761	-68.930748
1542.315674	-66.975128
1542.988586	-68.647186
1543.661499	-68.038078
1544.334412	-68.468094
1545.007324	-67.684258
1545.680237	-67.511063
1546.353149	-69.869179
1547.026062	-69.251930
1547.698975	-68.099243
1548.371887	-68.125641
1549.044800	-70.079460
1549.717712	-68.767471
1550.390625	-68.644379
1551.063538	-67.248558
1551.736450	-68.063614
1552.409363	-69.187820
1553.082275	-71.109283
1553.755188	-68.891502
1554.428101	-68.117706
1555.101013	-69.613464
1555.773926	-71.433868
1556.446838	-70.737343
1557.119751	-69.182037
1557.792664	-68.745613
1558.465576	-68.496719
1559.138489	-71.143921
1559.811401	-69.773636
1560.484314	-68.254051
1561.157227	-68.441185
1561.830139	-71.949776
1562.503052	-70.732521
1563.175964	-68.100372
1563.848877	-67.646660
1564.521790	-70.738991
1565.194702	-68.880226
1565.867615	-68.205650
1566.540527	-69.539505
1567.213440	-71.315964
1567.886353	-72.567986
1568.559265	-70.693626
1569.232178	-69.643005
1569.905090	-69.237267
1570.578003	-69.937691
1571.250916	-70.733406
1571.923828	-69.271744
1572.596741	-72.080925
1573.269653	-69.024323
1573.942566	-70.541397
1574.615479	-71.872017
1575.288391	-68.287613
1575.961304	-71.085495
1576.634216	-69.557892
1577.307129	-70.914078
1577.980042	-71.085732
1578.652954	-69.145561
1579.325867	-68.598793
1579.998779	-68.434288
1580.671692	-68.586296
1581.344604	-69.852028
1582.017517	-71.136635
1582.690430	-69.940971
1583.363342	-69.025124
1584.036255	-69.179222
1584.709167	-68.981216
1585.382080	-70.641418
1586.054993	-69.537888
1586.727905	-68.580826
1587.400818	-69.883644
1588.073730	-70.309494
1588.746643	-72.042656
1589.419556	-70.369194
1590.092468	-71.102577
1590.765381	-69.041992
1591.438293	-68.527344
1592.111206	-69.880608
1592.784119	-70.508659
1593.457031	-70.597748
1594.129944	-69.675613
1594.802856	-68.881798
1595.475769	-69.346748
1596.148682	-68.900421
1596.821594	-72.204002
1597.494507	-70.959579
1598.167419	-70.179466
1598.840332	-68.972046
1599.513245	-70.261673
1600.186157	-71.929733
1600.859070	-70.542938
1601.531982	-68.672455
1602.204895	-69.697594
1602.877808	-69.594841
1603.550720	-69.874962
1604.223633	-66.873276
1604.896545	-70.801079
1605.569458	-70.088745
1606.242371	-68.436768
1606.915283	-67.800438
1607.588196	-71.208817
1608.261108	-69.830406
1608.934021	-70.718475
1609.606934	-72.401413
1610.279846	-70.675880
1610.952759	-69.273216
1611.625671	-69.476616
1612.298584	-69.769341
1612.971497	-68.710114
1613.644409	-68.377762
1614.317322	-70.918106
1614.990234	-71.454979
1615.663147	-70.132607
1616.336060	-71.701904
1617.008972	-67.239502
1617.681885	-70.833565
1618.354797	-71.397499
1619.027710	-71.505836
1619.700623	-70.452080
1620.373535	-68.087837
1621.046448	-67.584045
1621.719360	-69.596230
1622.392273	-71.573753
1623.065186	-70.203926
1623.738098	-70.568901
1624.411011	-68.779358
1625.083923	-70.810913
1625.756836	-70.863907
1626.429749	-71.579758
1627.102661	-72.638634
1627.775574	-71.336403
1628.448486	-69.915901
1629.121399	-69.703110
1629.794312	-69.259956
1630.467224	-70.255333
1631.140137	-70.443649
1631.813049	-68.256889
1632.485962	-69.834488
1633.158875	-67.496758
1633.831787	-69.184326
1634.504700	-71.421242
1635.177612	-69.231689
1635.850525	-70.546013
1636.523438	-70.429482
1637.196350	-70.252800
1637.869263	-70.502037
1638.542175	-69.396942
1639.215088	-69.359459
1639.888000	-71.245499
1640.560913	-68.612549
1641.233826	-70.859406
1641.906738	-69.900200
1642.579651	-69.107674
1643.252563	-69.772087
1643.925476	-68.515930
1644.598389	-66.587440
1645.271301	-68.636650
1645.944214	-70.872742
1646.617126	-67.667099
1647.290039	-70.917664
1647.962952	-67.849266
1648.635864	-68.815140
1649.308777	-67.121574
1649.981689	-68.043129
1650.654602	-68.798515
1651.327515	-68.759201
1652.000427	-68.824532
1652.673340	-67.439163
1653.346252	-69.064079
1654.019165	-68.600609
1654.692078	-68.203835
1655.364990	-67.843010
1656.037903	-67.224144
1656.710815	-66.940262
1657.383728	-69.440773
1658.056641	-69.612259
1658.729553	-68.812843
1659.402466	-69.635323
1660.075378	-70.428452
1660.748291	-69.361198
1661.421204	-67.889511
1662.094116	-69.556427
1662.767029	-69.651665
1663.439941	-66.860306
1664.112854	-65.321457
1664.785767	-65.032211
1665.458679	-68.365318
1666.131592	-65.731644
1666.804504	-65.788269
1667.477417	-66.518036
1668.150330	-65.836220
1668.823242	-67.321953
1669.496155	-68.033615
1670.169067	-66.698181
1670.841980	-67.116608
1671.514893	-66.171242
1672.187805	-67.895981
1672.860718	-67.851875
1673.533630	-68.721390
1674.206543	-65.300140
1674.879456	-64.125504
1675.552368	-65.477020
1676.225281	-65.618362
1676.898193	-67.212379
1677.571106	-66.487854
1678.244019	-66.825958
1678.916931	-66.685646
1679.589844	-69.773819
1680.262756	-66.609489
1680.935669	-65.654190
1681.608582	-68.178452
1682.281494	-66.543495
1682.954407	-67.029968
1683.627319	-66.169998
1684.300232	-66.755623
1684.973145	-68.083038
1685.646057	-65.728920
1686.318970	-66.627350
1686.991882	-64.482712
1687.664795	-64.993202
1688.337708	-66.125130
1689.010620	-66.934624
1689.683533	-63.996426
1690.356445	-63.345440
1691.029358	-64.070427
1691.702271	-65.289856
1692.375183	-65.874878
1693.048096	-62.845787
1693.721008	-63.424603
1694.393921	-67.416206
1695.066833	-66.722229
1695.739746	-64.429817
1696.412659	-64.979332
1697.085571	-62.295113
1697.758484	-63.467709
1698.431396	-63.778694
1699.104309	-64.004036
1699.777222	-63.750702
1700.450134	-66.124657
1701.123047	-63.985188
1701.795959	-67.214676
1702.468872	-64.088440
1703.141785	-65.092461
1703.814697	-63.005459
1704.487610	-62.955727
1705.160522	-64.968063
1705.833435	-62.992870
1706.506348	-60.987877
1707.179260	-63.882339
1707.852173	-62.636101
1708.525085	-63.958298
1709.197998	-63.139374
1709.870911	-63.847721
1710.543823	-62.120960
1711.216736	-63.132767
1711.889648	-63.813866
1712.562561	-62.174763
1713.235474	-60.433548
1713.908386	-59.881317
1714.581299	-62.632473
1715.254211	-60.146347
1715.927124	-60.330738
1716.600037	-61.210159
1717.272949	-61.123665
1717.945862	-60.055382
1718.618774	-59.925556
1719.291687	-60.281590
1719.964600	-60.531212
1720.637512	-58.540283
1721.310425	-59.332111
1721.983337	-58.941010
1722.656250	-59.604454
1723.329163	-58.481865
1724.002075	-60.282368
1724.674988	-56.810345
1725.347900	-58.809727
1726.020813	-58.040909
1726.693726	-58.653206
1727.366638	-58.242744
1728.039551	-56.396023
1728.712463	-59.462185
1729.385376	-57.965729
1730.058289	-57.200268
1730.731201	-58.057941
1731.404114	-55.957825
1732.077026	-55.288338
1732.749939	-56.976124
1733.422852	-56.776623
1734.095764	-55.742714
1734.768677	-55.580608
1735.441589	-56.026985
1736.114502	-55.826698
1736.787415	-55.877598
1737.460327	-58.160141
1738.133240	-55.370529
1738.806152	-57.484329
1739.479065	-55.239777
1740.151978	-53.378819
1740.824890	-53.837814
1741.497803	-55.115788
1742.170715	-54.474022
1742.843628	-55.428303
1743.516541	-53.866714
1744.189453	-55.042549
1744.862366	-53.061504
1745.535278	-53.831757
1746.208191	-54.858955
1746.881104	-55.196781
1747.554016	-52.876408
1748.226929	-55.789154
1748.899841	-53.299332
1749.572754	-51.721455
1750.245667	-54.969490
1750.918579	-50.943794
1751.591492	-54.066601
1752.264404	-53.874645
1752.937317	-53.613781
1753.610229	-55.149643
1754.283142	-56.252537
1754.956055	-54.046181
1755.628967	-54.941410
1756.301880	-54.498806
1756.974792	-52.769020
1757.647705	-53.102577
1758.320618	-54.147919
1758.993530	-55.350636
1759.666443	-54.180893
1760.339355	-55.839260
1761.012268	-58.210224
1761.685181	-56.022968
1762.358093	-55.428547
1763.031006	-55.324955
1763.703918	-55.492764
1764.376831	-54.445957
1765.049744	-55.063354
1765.722656	-57.283779
1766.395569	-55.762859
1767.068481	-56.307774
1767.741394	-57.694698
1768.414307	-58.332722
1769.087219	-57.111443
1769.760132	-57.865646
1770.433044	-58.034702
1771.105957	-58.511398
1771.778870	-58.058327
1772.451782	-59.338226
1773.124695	-60.119961
1773.797607	-59.599064
1774.470520	-58.288616
1775.143433	-56.735546
1775.816345	-58.454697
1776.489258	-58.356251
1777.162170	-61.332420
1777.835083	-59.327591
1778.507996	-58.666264
1779.180908	-60.453701
1779.853821	-60.462231
1780.526733	-60.262264
1781.199646	-59.176678
1781.872559	-61.807114
1782.545471	-60.133869
1783.218384	-58.467175
1783.891296	-59.863060
1784.564209	-62.358143
1785.237122	-63.704571
1785.910034	-58.649212
1786.582947	-62.584278
1787.255859	-61.366367
1787.928772	-64.122017
1788.601685	-61.868996
1789.274597	-60.496929
1789.947510	-61.013084
1790.620422	-61.986912
1791.293335	-61.630672
1791.966248	-62.913143
1792.639160	-63.931614
1793.312073	-62.092552
1793.984985	-61.060219
1794.657898	-62.552635
1795.330811	-62.806004
1796.003723	-61.142818
1796.676636	-64.018646
1797.349548	-60.771523
1798.022461	-61.603260
1798.695374	-61.718353
1799.368286	-65.101532
1800.041199	-64.156136
1800.714111	-62.170704
1801.387024	-63.308823
1802.059937	-62.582069
1802.732849	-62.946735
1803.405762	-64.444550
1804.078674	-61.797310
1804.751587	-62.590393
1805.424500	-62.814774
1806.097412	-62.103168
1806.770325	-65.176453
1807.443237	-63.416389
1808.116150	-64.112930
1808.789062	-64.268089
1809.461975	-65.932709
1810.134888	-65.272858
1810.807800	-63.062065
1811.480713	-63.606171
1812.153625	-65.561371
1812.826538	-62.615837
1813.499451	-63.792622
1814.172363	-64.711761
1814.845276	-63.974216
1815.518188	-64.245743
1816.191101	-64.923912
1816.864014	-66.474052
1817.536926	-65.960960
1818.209839	-67.135735
1818.882751	-65.275970
1819.555664	-67.393471
1820.228577	-64.943970
1820.901489	-66.520447
1821.574402	-64.402412
1822.247314	-64.816238
1822.920227	-63.893673
1823.593140	-66.789032
1824.266052	-64.209457
1824.938965	-64.563904
1825.611877	-66.398331
1826.284790	-63.532043
1826.957703	-65.867622
1827.630615	-64.923851
1828.303528	-65.871368
1828.976440	-66.753418
1829.649353	-64.960609
1830.322266	-65.061935
1830.995178	-65.280647
1831.668091	-64.999199
1832.341003	-64.945480
1833.013916	-65.520386
1833.686829	-66.660133
1834.359741	-67.427032
1835.032654	-66.680771
1835.705566	-66.731499
1836.378479	-65.576874
1837.051392	-66.798782
1837.724304	-68.430405
1838.397217	-65.093719
1839.070129	-65.854248
1839.743042	-67.917343
1840.415955	-65.899834
1841.088867	-65.728340
1841.761780	-66.452568
1842.434692	-68.675224
1843.107605	-66.889000
1843.780518	-68.471375
1844.453430	-68.626045
1845.126343	-69.279526
1845.799255	-66.726837
1846.472168	-68.753876
1847.145081	-66.286827
1847.817993	-66.109810
1848.490906	-67.755348
1849.163818	-68.093918
1849.836731	-67.613327
1850.509644	-68.350670
1851.182556	-67.709053
1851.855469	-65.880211
1852.528381	-67.998543
1853.201294	-67.325829
1853.874207	-68.684380
1854.547119	-67.374504
1855.220032	-68.291496
1855.892944	-67.208534
1856.565857	-68.200424
1857.238770	-69.028481
1857.911682	-67.347595
1858.584595	-69.358963
1859.257507	-66.321701
1859.930420	-66.170525
1860.603333	-68.695915
1861.276245	-66.514297
1861.949158	-67.018135
1862.622070	-67.304535
1863.294983	-69.048836
1863.967896	-68.004807
1864.640808	-66.497276
1865.313721	-68.075706
1865.986633	-66.495346
1866.659546	-66.488731
1867.332458	-69.203575
1868.005371	-67.247765
1868.678284	-69.045876
1869.351196	-67.758095
1870.024109	-68.386551
1870.697021	-68.406624
1871.369934	-68.294327
1872.042847	-68.571014
1872.715759	-68.958908
1873.388672	-68.725784
1874.061584	-68.197029
1874.734497	-68.462959
1875.407410	-66.896439
1876.080322	-64.962265
1876.753235	-69.790321
1877.426147	-66.464752
1878.099060	-68.781998
1878.771973	-67.072830
1879.444885	-66.873100
1880.117798	-66.930557
1880.790710	-68.158447
1881.463623	-67.893303
1882.136536	-68.903786
1882.809448	-68.544853
1883.482361	-67.215843
1884.155273	-67.454651
1884.828186	-67.513229
1885.501099	-67.997597
1886.174011	-67.893646
1886.846924	-67.457161
1887.519836	-69.577705
1888.192749	-67.409904
1888.865662	-68.397713
1889.538574	-69.317833
1890.211487	-69.490601
1890.884399	-68.289276
1891.557312	-68.090187
1892.230225	-68.161781
1892.903137	-67.450584
1893.576050	-67.326302
1894.248962	-68.605576
1894.921875	-67.224327
1895.594788	-68.967888
1896.267700	-68.177292
1896.940613	-66.950478
1897.613525	-68.981453
1898.286438	-69.174484
1898.959351	-69.601028
1899.632263	-70.620148
1900.305176	-67.827492
1900.978088	-65.818115
1901.651001	-67.148468
1902.323914	-66.191078
1902.996826	-65.555962
1903.669739	-65.496559
1904.342651	-67.870644
1905.015564	-68.931160
1905.688477	-67.727341
1906.361389	-66.889847
1907.034302	-65.139015
1907.707214	-68.334129
1908.380127	-67.372185
1909.053040	-66.989540
1909.725952	-67.726624
1910.398865	-67.893211
1911.071777	-67.994408
1911.744690	-66.217247
1912.417603	-67.363426
1913.090515	-68.895393
1913.763428	-67.804863
1914.436340	-66.168930
1915.109253	-67.776840
1915.782166	-70.256355
1916.455078	-67.406731
1917.127991	-67.778107
1917.800903	-69.069084
1918.473816	-68.199661
1919.146729	-68.163239
1919.819641	-67.648239
1920.492554	-69.842690
1921.165466	-68.586792
1921.838379	-70.211174
1922.511292	-68.540573
1923.184204	-66.865852
1923.857117	-67.476814
1924.530029	-67.458893
1925.202942	-67.946854
1925.875854	-68.018143
1926.548767	-64.874168
1927.221680	-68.265572
1927.894592	-65.835922
1928.567505	-67.624062
1929.240417	-67.766571
1929.913330	-66.919785
1930.586243	-66.109192
1931.259155	-67.244743
1931.932068	-66.656555
1932.604980	-67.528915
1933.277893	-67.571198
1933.950806	-67.722916
1934.623718	-66.790771
1935.296631	-68.041298
1935.969543	-66.417091
1936.642456	-67.042755
1937.315369	-69.186203
1937.988281	-68.178978
1938.661194	-65.955666
1939.334106	-66.027260
1940.007019	-65.669083
1940.679932	-66.460861
1941.352844	-67.821686
1942.025757	-65.925797
1942.698669	-64.998993
1943.371582	-64.550735
1944.044495	-65.381470
1944.717407	-67.277931
1945.390320	-64.521149
1946.063232	-64.697861
1946.736145	-64.593933
1947.409058	-65.409386
1948.081970	-65.479073
1948.754883	-66.701241
1949.427795	-66.021820
1950.100708	-67.038979
1950.773621	-65.122627
1951.446533	-65.615074
1952.119446	-65.840218
1952.792358	-66.151443
1953.465271	-65.312706
1954.138184	-65.834969
1954.811096	-66.115784
1955.484009	-66.032463
1956.156921	-66.288307
1956.829834	-63.869225
1957.502747	-64.874672
1958.175659	-65.158501
1958.848572	-66.070038
1959.521484	-64.476906
1960.194397	-64.561653
1960.867310	-64.597023
1961.540222	-64.545219
1962.213135	-64.413353
1962.886047	-63.890884
1963.558960	-64.295753
1964.231873	-63.898266
1964.904785	-64.661354
1965.577698	-64.007217
1966.250610	-65.238831
1966.923523	-67.510468
1967.596436	-62.219700
1968.269348	-61.529964
1968.942261	-65.323509
1969.615173	-64.368980
1970.288086	-63.598255
1970.960999	-64.938171
1971.633911	-63.910458
1972.306824	-63.251865
1972.979736	-64.017952
1973.652649	-61.792946
1974.325562	-62.138458
1974.998474	-64.007889
1975.671387	-62.278553
1976.344299	-61.756851
1977.017212	-62.028912
1977.690125	-63.189964
1978.363037	-61.163174
1979.035950	-62.480492
1979.708862	-62.267719
1980.381775	-62.411385
1981.054688	-62.023590
1981.727600	-61.461948
1982.400513	-61.523464
1983.073425	-61.991650
1983.746338	-60.488712
1984.419250	-62.196140
1985.092163	-63.740162
1985.765076	-61.442402
1986.437988	-60.386173
1987.110901	-60.028698
1987.783813	-60.907967
1988.456726	-62.163033
1989.129639	-59.030239
1989.802551	-59.242889
1990.475464	-61.617012
1991.148376	-61.135841
1991.821289	-59.624760
1992.494202	-62.011642
1993.167114	-62.165264
1993.840027	-60.577076
1994.512939	-59.858402
1995.185852	-61.598835
1995.858765	-61.824619
1996.531677	-59.983311
1997.204590	-59.852108
1997.877502	-58.603764
1998.550415	-59.360218
1999.223328	-59.405167
1999.896240	-59.484764
2000.569153	-58.026142
2001.242065	-60.130470
2001.914978	-59.566608
2002.587891	-59.087807
2003.260803	-57.668545
2003.933716	-59.112465
2004.606628	-59.990692
2005.279541	-59.748192
2005.952454	-58.606148
2006.625366	-59.012978
2007.298279	-59.082977
2007.971191	-57.391018
2008.644104	-58.674934
2009.317017	-58.777966
2009.989929	-58.821232
2010.662842	-56.545712
2011.335754	-56.257149
2012.008667	-56.525154
2012.681580	-57.017651
2013.354492	-55.309166
2014.027405	-59.087379
2014.700317	-60.187996
2015.373230	-56.549149
2016.046143	-56.097054
2016.719055	-55.367531
2017.391968	-54.819523
2018.064880	-56.274139
2018.737793	-54.111572
2019.410706	-55.400841
2020.083618	-57.034840
2020.756531	-56.886017
2021.429443	-55.641842
2022.102356	-55.236786
2022.775269	-55.240902
2023.448181	-54.103062
2024.121094	-55.439888
2024.794006	-53.418602
2025.466919	-52.434620
2026.139832	-53.165909
2026.812744	-53.014946
2027.485657	-54.407654
2028.158569	-52.572334
2028.831482	-53.189785
2029.504395	-52.811981
2030.177307	-51.359291
2030.850220	-52.008987
2031.523132	-51.128181
2032.196045	-50.956997
2032.868958	-50.854782
2033.541870	-49.014271
2034.214783	-51.820343
2034.887695	-50.346443
2035.560608	-49.050926
2036.233521	-51.511154
2036.906433	-52.220047
2037.579346	-50.881805
2038.252258	-50.713375
2038.925171	-52.909889
2039.598083	-51.497936
2040.270996	-50.059437
2040.943909	-49.217079
2041.616821	-49.703480
2042.289734	-50.292259
2042.962646	-51.617634
2043.635559	-50.692093
2044.308472	-50.213490
2044.981384	-51.036732
2045.654297	-50.235340
2046.327209	-54.235012
2047.000122	-54.571213
2047.673035	-51.474922
2048.345947	-51.664940
2049.018860	-50.254784
2049.691772	-52.848415
2050.364685	-52.693356
2051.037598	-50.835537
2051.710510	-52.248894
2052.383423	-54.955906
2053.056335	-51.814808
2053.729248	-54.627201
2054.402161	-52.909695
2055.075073	-52.915745
2055.747986	-53.098057
2056.420898	-54.004627
2057.093811	-54.326057
2057.766724	-53.751774
2058.439636	-55.734814
2059.112549	-55.719620
2059.785461	-57.387341
2060.458374	-56.057152
2061.131287	-55.942902
2061.804199	-55.479252
2062.477112	-55.821465
2063.150024	-56.360497
2063.822937	-56.548519
2064.495850	-57.123466
2065.168762	-55.636009
2065.841675	-56.120789
2066.514587	-58.145527
2067.187500	-56.082432
2067.860413	-57.991577
2068.533325	-55.170937
2069.206238	-57.230156
2069.879150	-56.369793
2070.552063	-57.392105
2071.224976	-59.439728
2071.897888	-56.833736
2072.570801	-57.874893
2073.243713	-56.859753
2073.916626	-59.668156
2074.589539	-59.762859
2075.262451	-57.470600
2075.935364	-59.036343
2076.608276	-59.068913
2077.281189	-58.261913
2077.954102	-58.102497
2078.627014	-59.118210
2079.299927	-61.424454
2079.972839	-57.944420
2080.645752	-60.491096
2081.318665	-60.534683
2081.991577	-63.220932
2082.664490	-59.423615
2083.337402	-58.767998
2084.010315	-58.667271
2084.683228	-61.379841
2085.356140	-59.064922
2086.029053	-61.920788
2086.701965	-61.364571
2087.374878	-61.072994
2088.047791	-61.128155
2088.720703	-60.413464
2089.393616	-61.860252
2090.066528	-61.145584
2090.739441	-62.822674
2091.412354	-60.616688
2092.085266	-60.106819
2092.758179	-60.473408
2093.431091	-61.101780
2094.104004	-62.457832
2094.776917	-60.004185
2095.449829	-60.975330
2096.122742	-61.054062
2096.795654	-61.316048
2097.468567	-63.315411
2098.141479	-62.807331
2098.814392	-62.292370
2099.487305	-61.425175
2100.160217	-60.999836
2100.833130	-63.376461
2101.506042	-62.014381
2102.178955	-61.408173
2102.851868	-61.968952
2103.524780	-63.102898
2104.197693	-63.142452
