Frequency (Hz)	Level (dB)
1374.760437	-59.837685
1375.433350	-62.617523
1376.106262	-63.548920
1376.779175	-61.548321
1377.452087	-60.934059
1378.125000	-62.388813
1378.797913	-61.664795
1379.470825	-62.765480
1380.143738	-61.936726
1380.816650	-62.537746
1381.489563	-61.454273
1382.162476	-60.719681
1382.835388	-63.568645
1383.508301	-65.158371
1384.181213	-64.434906
1384.854126	-61.659126
1385.527039	-62.265423
1386.199951	-64.066566
1386.872864	-63.140324
1387.545776	-63.818977
1388.218689	-61.592243
1388.891602	-64.845963
1389.564514	-64.368851
1390.237427	-65.592140
1390.910339	-63.777428
1391.583252	-64.603607
1392.256165	-62.974949
1392.929077	-63.021694
1393.601990	-65.071602
1394.274902	-63.765751
1394.947815	-63.237152
1395.620728	-65.066956
1396.293640	-62.459782
1396.966553	-63.364700
1397.639465	-66.270355
1398.312378	-63.706291
1398.985291	-62.104977
1399.658203	-63.983025
1400.331116	-66.290642
1401.004028	-63.538208
1401.676941	-66.047752
1402.349854	-65.110191
1403.022766	-63.869076
1403.695679	-65.618279
1404.368591	-65.242020
1405.041504	-68.771194
1405.714417	-65.198128
1406.387329	-64.326828
1407.060242	-66.143051
1407.733154	-64.651138
1408.406067	-63.157047
1409.078979	-65.102768
1409.751892	-65.602715
1410.424805	-64.681641
1411.097717	-64.289146
1411.770630	-64.277908
1412.443542	-67.884666
1413.116455	-64.537224
1413.789368	-65.424606
1414.462280	-66.384743
1415.135193	-65.991554
1415.808105	-67.264191
1416.481018	-67.929329
1417.153931	-65.616653
1417.826843	-65.357605
1418.499756	-65.894211
1419.172668	-66.783699
1419.845581	-64.854019
1420.518494	-63.676865
1421.191406	-62.445091
1421.864319	-67.511246
1422.537231	-67.022354
1423.210144	-64.192352
1423.883057	-65.577026
1424.555969	-64.793938
1425.228882	-65.731392
1425.901794	-64.248535
1426.574707	-66.625854
1427.247620	-65.808258
1427.920532	-64.328285
1428.593445	-67.176468
1429.266357	-66.682732
1429.939270	-66.467216
1430.612183	-64.502663
1431.285095	-67.149864
1431.958008	-65.347176
1432.630920	-69.009789
1433.303833	-64.534821
1433.976746	-66.820488
1434.649658	-65.702171
1435.322571	-66.961784
1435.995483	-64.745979
1436.668396	-67.681381
1437.341309	-66.596405
1438.014221	-67.218391
1438.687134	-67.616959
1439.360046	-67.421532
1440.032959	-65.296700
1440.705872	-66.674080
1441.378784	-65.659607
1442.051697	-64.366333
1442.724609	-64.892883
1443.397522	-67.234154
1444.070435	-64.839691
1444.743347	-67.477608
1445.416260	-68.185890
1446.089172	-65.373924
1446.762085	-66.604004
1447.434998	-66.094772
1448.107910	-66.222305
1448.780823	-65.838371
1449.453735	-67.285629
1450.126648	-68.125938
1450.799561	-67.346886
1451.472473	-69.797905
1452.145386	-67.811493
1452.818298	-66.283936
1453.491211	-65.467720
1454.164124	-64.308823
1454.837036	-69.651146
1455.509949	-67.475494
1456.182861	-67.616753
1456.855774	-69.210381
1457.528687	-66.849045
1458.201599	-64.309067
1458.874512	-67.303246
1459.547424	-66.866219
1460.220337	-65.067497
1460.893250	-66.915115
1461.566162	-66.539505
1462.239075	-66.513565
1462.911987	-64.927643
1463.584900	-63.932213
1464.257812	-66.588745
1464.930725	-64.702461
1465.603638	-67.349396
1466.276550	-63.738667
1466.949463	-63.139175
1467.622375	-66.923241
1468.295288	-65.529488
1468.968201	-65.026611
1469.641113	-65.868576
1470.314026	-66.472160
1470.986938	-66.531006
1471.659851	-63.933975
1472.332764	-66.261765
1473.005676	-68.554543
1473.678589	-65.354858
1474.351501	-66.162743
1475.024414	-66.205139
1475.697327	-66.184807
1476.370239	-65.426674
1477.043152	-65.539566
1477.716064	-66.821022
1478.388977	-64.175568
1479.061890	-63.353523
1479.734802	-67.855850
1480.407715	-66.221855
1481.080627	-64.128517
1481.753540	-63.455898
1482.426453	-65.204926
1483.099365	-64.380333
1483.772278	-65.179993
1484.445190	-64.776268
1485.118103	-62.986843
1485.791016	-65.080757
1486.463928	-64.471375
1487.136841	-64.556503
1487.809753	-65.131866
1488.482666	-66.219101
1489.155579	-65.094910
1489.828491	-63.709007
1490.501404	-64.226318
1491.174316	-62.598736
1491.847229	-65.494370
1492.520142	-68.068924
1493.193054	-63.920986
1493.865967	-65.306160
1494.538879	-63.749401
1495.211792	-62.178123
1495.884705	-65.287796
1496.557617	-64.626564
1497.230530	-62.641441
1497.903442	-63.342697
1498.576355	-64.181664
1499.249268	-64.616898
1499.922180	-65.234268
1500.595093	-63.879471
1501.268005	-64.252800
1501.940918	-64.385681
1502.613831	-65.037476
1503.286743	-63.051537
1503.959656	-63.065708
1504.632568	-62.030216
1505.305481	-61.553989
1505.978394	-63.412785
1506.651306	-64.018555
1507.324219	-62.458145
1507.997131	-63.834648
1508.670044	-61.165874
1509.342957	-63.286999
1510.015869	-63.137852
1510.688782	-61.767933
1511.361694	-61.010426
1512.034607	-63.372528
1512.707520	-62.991100
1513.380432	-61.601490
1514.053345	-61.206917
1514.726257	-60.040405
1515.399170	-60.327374
1516.072083	-62.042740
1516.744995	-61.287621
1517.417908	-60.570282
1518.090820	-61.332451
1518.763733	-61.799248
1519.436646	-59.470825
1520.109558	-59.804790
1520.782471	-61.022385
1521.455383	-60.455441
1522.128296	-59.072563
1522.801208	-58.512447
1523.474121	-60.268562
1524.147034	-60.194660
1524.819946	-60.675167
1525.492859	-58.633312
1526.165771	-59.228096
1526.838684	-58.570347
1527.511597	-58.605934
1528.184509	-58.832714
1528.857422	-59.005733
1529.530334	-58.306927
1530.203247	-56.897430
1530.876160	-57.867481
1531.549072	-57.922794
1532.221985	-57.686981
1532.894897	-57.782883
1533.567810	-57.599033
1534.240723	-55.164433
1534.913635	-59.122238
1535.586548	-56.649311
1536.259460	-55.482567
1536.932373	-56.645779
1537.605286	-58.789295
1538.278198	-55.657028
1538.951111	-55.794971
1539.624023	-58.496735
1540.296936	-57.264603
1540.969849	-56.937046
1541.642761	-55.882351
1542.315674	-53.503136
1542.988586	-54.880211
1543.661499	-53.913387
1544.334412	-54.721756
1545.007324	-53.401470
1545.680237	-52.759682
1546.353149	-55.117943
1547.026062	-54.223789
1547.698975	-52.518253
1548.371887	-52.152752
1549.044800	-54.228008
1549.717712	-52.558052
1550.390625	-52.358646
1551.063538	-50.357433
1551.736450	-50.865726
1552.409363	-51.629135
1553.082275	-53.885567
1553.755188	-51.092018
1554.428101	-49.419888
1555.101013	-50.954433
1555.773926	-52.588860
1556.446838	-51.686859
1557.119751	-50.185070
1557.792664	-50.553345
1558.465576	-49.626842
1559.138489	-51.827042
1559.811401	-50.135952
1560.484314	-48.419624
1561.157227	-48.700596
1561.830139	-52.361740
1562.503052	-51.397060
1563.175964	-48.193443
1563.848877	-48.192993
1564.521790	-50.668690
1565.194702	-49.792027
1565.867615	-48.970268
1566.540527	-50.041073
1567.213440	-52.174385
1567.886353	-53.766663
1568.559265	-51.947628
1569.232178	-51.244434
1569.905090	-50.910450
1570.578003	-52.104355
1571.250916	-53.016991
1571.923828	-51.605698
1572.596741	-54.796619
1573.269653	-51.801437
1573.942566	-53.642147
1574.615479	-55.487862
1575.288391	-51.874538
1575.961304	-55.067997
1576.634216	-53.468758
1577.307129	-54.847996
1577.980042	-55.356930
1578.652954	-53.557667
1579.325867	-53.224632
1579.998779	-53.058537
1580.671692	-53.533165
1581.344604	-55.110638
1582.017517	-56.318386
1582.690430	-55.587097
1583.363342	-54.683395
1584.036255	-55.273651
1584.709167	-55.218838
1585.382080	-56.995880
1586.054993	-55.971264
1586.727905	-55.059471
1587.400818	-56.846203
1588.073730	-57.282173
1588.746643	-59.630119
1589.419556	-57.586792
1590.092468	-58.556126
1590.765381	-56.599522
1591.438293	-56.443661
1592.111206	-57.793228
1592.784119	-58.558395
1593.457031	-58.806896
1594.129944	-57.974518
1594.802856	-57.345970
1595.475769	-57.975548
1596.148682	-57.592075
1596.821594	-61.016911
1597.494507	-60.132553
1598.167419	-59.445457
1598.840332	-58.236473
1599.513245	-59.370949
1600.186157	-61.973282
1600.859070	-60.283409
1601.531982	-58.481068
1602.204895	-59.667892
1602.877808	-59.745644
1603.550720	-60.203674
1604.223633	-57.270550
1604.896545	-61.262112
1605.569458	-60.800171
1606.242371	-59.000992
1606.915283	-58.282051
1607.588196	-61.992069
1608.261108	-60.661140
1608.934021	-61.304764
1609.606934	-63.350254
1610.279846	-62.002327
1610.952759	-60.774715
1611.625671	-60.806873
1612.298584	-61.173668
1612.971497	-60.009041
1613.644409	-60.130707
1614.317322	-62.619247
1614.990234	-63.466259
1615.663147	-62.284290
1616.336060	-63.742157
1617.008972	-59.076923
1617.681885	-62.867180
1618.354797	-63.720509
1619.027710	-63.657402
1619.700623	-62.471157
1620.373535	-60.312698
1621.046448	-59.894241
1621.719360	-62.033463
1622.392273	-64.405396
1623.065186	-63.231354
1623.738098	-63.740166
1624.411011	-61.638176
1625.083923	-63.213203
1625.756836	-63.729275
1626.429749	-64.831154
1627.102661	-66.417755
1627.775574	-64.745811
1628.448486	-63.405724
1629.121399	-62.950996
1629.794312	-62.685928
1630.467224	-63.703156
1631.140137	-64.692581
1631.813049	-62.599915
1632.485962	-64.468079
1633.158875	-61.116199
1633.831787	-62.701935
1634.504700	-65.606323
1635.177612	-62.993622
1635.850525	-64.095184
1636.523438	-64.296120
1637.196350	-64.428535
1637.869263	-64.610924
1638.542175	-64.025635
1639.215088	-63.473686
1639.888000	-66.180336
1640.560913	-63.147533
1641.233826	-65.429054
1641.906738	-64.693108
1642.579651	-63.411064
1643.252563	-64.092918
1643.925476	-63.240444
1644.598389	-61.649361
1645.271301	-63.834690
1645.944214	-65.852951
1646.617126	-62.878654
1647.290039	-65.970444
1647.962952	-62.988850
1648.635864	-63.843197
1649.308777	-62.153145
1649.981689	-63.075668
1650.654602	-64.699417
1651.327515	-64.340836
1652.000427	-64.560478
1652.673340	-63.008198
1653.346252	-64.545998
1654.019165	-64.640213
1654.692078	-64.072853
1655.364990	-64.086464
1656.037903	-63.298462
1656.710815	-63.133251
1657.383728	-65.214813
1658.056641	-65.399170
1658.729553	-65.162155
1659.402466	-65.879128
1660.075378	-66.458824
1660.748291	-65.569817
1661.421204	-64.248581
1662.094116	-65.841248
1662.767029	-65.862808
1663.439941	-63.367775
1664.112854	-61.946709
1664.785767	-61.742680
1665.458679	-64.960701
1666.131592	-62.297985
1666.804504	-61.915043
1667.477417	-63.072941
1668.150330	-62.756905
1668.823242	-63.949490
1669.496155	-64.948334
1670.169067	-64.019615
1670.841980	-64.500580
1671.514893	-63.042534
1672.187805	-65.215080
1672.860718	-64.984016
1673.533630	-66.011139
1674.206543	-62.694733
1674.879456	-61.614716
1675.552368	-62.665138
1676.225281	-62.996849
1676.898193	-64.706291
1677.571106	-64.168625
1678.244019	-64.314331
1678.916931	-64.096725
1679.589844	-68.055962
1680.262756	-64.570259
1680.935669	-63.730392
1681.608582	-65.719131
1682.281494	-64.706314
1682.954407	-65.139771
1683.627319	-63.857388
1684.300232	-64.819275
1684.973145	-66.469124
1685.646057	-63.894295
1686.318970	-64.625023
1686.991882	-62.788895
1687.664795	-63.384659
1688.337708	-64.624626
1689.010620	-65.181885
1689.683533	-62.349144
1690.356445	-62.212658
1691.029358	-62.647259
1691.702271	-63.820816
1692.375183	-64.561279
1693.048096	-61.571907
1693.721008	-62.254684
1694.393921	-66.098503
1695.066833	-65.925468
1695.739746	-63.317661
1696.412659	-63.794407
1697.085571	-61.476643
1697.758484	-62.604385
1698.431396	-62.929104
1699.104309	-63.150501
1699.777222	-63.152939
1700.450134	-65.390968
1701.123047	-63.367702
1701.795959	-66.968216
1702.468872	-63.643120
1703.141785	-64.364746
1703.814697	-62.771851
1704.487610	-63.013134
1705.160522	-65.323784
1705.833435	-62.899197
1706.506348	-61.105164
1707.179260	-64.081192
1707.852173	-62.981472
1708.525085	-64.115494
1709.197998	-63.470352
1709.870911	-64.178970
1710.543823	-62.284565
1711.216736	-63.400700
1711.889648	-64.423164
1712.562561	-62.829704
1713.235474	-61.470364
1713.908386	-60.811951
1714.581299	-63.875397
1715.254211	-60.915874
1715.927124	-61.233665
1716.600037	-62.443161
1717.272949	-62.403248
1717.945862	-61.271873
1718.618774	-61.195396
1719.291687	-61.536491
1719.964600	-62.235149
1720.637512	-60.171322
1721.310425	-61.021683
1721.983337	-60.872375
1722.656250	-61.672523
1723.329163	-60.623619
1724.002075	-62.365505
1724.674988	-58.824509
1725.347900	-61.013165
1726.020813	-60.525700
1726.693726	-61.472126
1727.366638	-60.833176
1728.039551	-59.221066
1728.712463	-63.022293
1729.385376	-60.885189
1730.058289	-60.094582
1730.731201	-61.422150
1731.404114	-59.283108
1732.077026	-58.568027
1732.749939	-60.638836
1733.422852	-60.276615
1734.095764	-59.281223
1734.768677	-59.093876
1735.441589	-60.014397
1736.114502	-59.852119
1736.787415	-59.884735
1737.460327	-61.898270
1738.133240	-59.339436
1738.806152	-61.217930
1739.479065	-59.249168
1740.151978	-58.140591
1740.824890	-57.839027
1741.497803	-60.040356
1742.170715	-58.666519
1742.843628	-60.596111
1743.516541	-58.020329
1744.189453	-59.493706
1744.862366	-57.596439
1745.535278	-58.432148
1746.208191	-59.316944
1746.881104	-59.385391
1747.554016	-57.048187
1748.226929	-60.023937
1748.899841	-57.277241
1749.572754	-55.670204
1750.245667	-58.636284
1750.918579	-54.407166
1751.591492	-57.261536
1752.264404	-56.952324
1752.937317	-56.490314
1753.610229	-57.655483
1754.283142	-58.860134
1754.956055	-56.169670
1755.628967	-56.921024
1756.301880	-55.941399
1756.974792	-54.026367
1757.647705	-53.898457
1758.320618	-54.440914
1758.993530	-55.391174
1759.666443	-53.946941
1760.339355	-55.215931
1761.012268	-56.971363
1761.685181	-54.567581
1762.358093	-53.750160
1763.031006	-53.101330
1763.703918	-52.642136
1764.376831	-51.279747
1765.049744	-51.554241
1765.722656	-53.267921
1766.395569	-51.357807
1767.068481	-52.053753
1767.741394	-52.769257
1768.414307	-52.663189
1769.087219	-51.059494
1769.760132	-51.712654
1770.433044	-51.187637
1771.105957	-51.338951
1771.778870	-50.539066
1772.451782	-51.525368
1773.124695	-51.258396
1773.797607	-50.897377
1774.470520	-48.856571
1775.143433	-47.272858
1775.816345	-48.174572
1776.489258	-48.221241
1777.162170	-50.355267
1777.835083	-48.439144
1778.507996	-47.344624
1779.180908	-48.947037
1779.853821	-48.783180
1780.526733	-48.164558
1781.199646	-46.868767
1781.872559	-49.300652
1782.545471	-47.700504
1783.218384	-45.777760
1783.891296	-46.783909
1784.564209	-49.276363
1785.237122	-50.704811
1785.910034	-45.384644
1786.582947	-49.589085
1787.255859	-48.355148
1787.928772	-50.999924
1788.601685	-49.010956
1789.274597	-47.723713
1789.947510	-48.068829
1790.620422	-49.262020
1791.293335	-48.799088
1791.966248	-50.550137
1792.639160	-51.586590
1793.312073	-49.567928
1793.984985	-48.937965
1794.657898	-50.741440
1795.330811	-51.389175
1796.003723	-49.515259
1796.676636	-52.631477
1797.349548	-49.263535
1798.022461	-50.146873
1798.695374	-50.619370
1799.368286	-53.992695
1800.041199	-54.139069
1800.714111	-52.252968
1801.387024	-52.939610
1802.059937	-52.149750
1802.732849	-52.989017
1803.405762	-53.971916
1804.078674	-51.624271
1804.751587	-52.514297
1805.424500	-52.647144
1806.097412	-52.391628
1806.770325	-55.152458
1807.443237	-53.941269
1808.116150	-54.815742
1808.789062	-54.707233
1809.461975	-56.338772
1810.134888	-55.953831
1810.807800	-53.840816
1811.480713	-55.006115
1812.153625	-56.585972
1812.826538	-53.978806
1813.499451	-55.337334
1814.172363	-55.859699
1814.845276	-55.424713
1815.518188	-55.495819
1816.191101	-56.669159
1816.864014	-57.663315
1817.536926	-57.458561
1818.209839	-58.976246
1818.882751	-57.237823
1819.555664	-59.015816
1820.228577	-56.872894
1820.901489	-58.148319
1821.574402	-56.228394
1822.247314	-56.868256
1822.920227	-55.913582
1823.593140	-58.810276
1824.266052	-56.167637
1824.938965	-57.075916
1825.611877	-58.401035
1826.284790	-55.785576
1826.957703	-58.257671
1827.630615	-57.311069
1828.303528	-58.274059
1828.976440	-59.220371
1829.649353	-57.582558
1830.322266	-57.971092
1830.995178	-58.088200
1831.668091	-57.533844
1832.341003	-57.735878
1833.013916	-58.350914
1833.686829	-59.517670
1834.359741	-60.125793
1835.032654	-59.660469
1835.705566	-59.440567
1836.378479	-58.303185
1837.051392	-59.807125
1837.724304	-60.936859
1838.397217	-58.148811
1839.070129	-59.323544
1839.743042	-61.232082
1840.415955	-58.962196
1841.088867	-58.845913
1841.761780	-59.596104
1842.434692	-62.261032
1843.107605	-60.067608
1843.780518	-61.694981
1844.453430	-61.639889
1845.126343	-62.217285
1845.799255	-59.747459
1846.472168	-62.374660
1847.145081	-59.461205
1847.817993	-59.518841
1848.490906	-61.077030
1849.163818	-61.700329
1849.836731	-61.003746
1850.509644	-61.663177
1851.182556	-61.217834
1851.855469	-59.069958
1852.528381	-61.411793
1853.201294	-60.779068
1853.874207	-62.449905
1854.547119	-60.923607
1855.220032	-61.834969
1855.892944	-60.742123
1856.565857	-62.121399
1857.238770	-62.616627
1857.911682	-61.033474
1858.584595	-62.876095
1859.257507	-59.769890
1859.930420	-60.018696
1860.603333	-62.208035
1861.276245	-60.923447
1861.949158	-61.080658
1862.622070	-60.962563
1863.294983	-62.464268
1863.967896	-61.915932
1864.640808	-60.331833
1865.313721	-61.956799
1865.986633	-60.374050
1866.659546	-60.215092
1867.332458	-63.418770
1868.005371	-61.530781
1868.678284	-62.934135
1869.351196	-61.795303
1870.024109	-61.962021
1870.697021	-62.559826
1871.369934	-62.071732
1872.042847	-62.430019
1872.715759	-62.888046
1873.388672	-62.852509
1874.061584	-62.155598
1874.734497	-62.370651
1875.407410	-61.175068
1876.080322	-58.780155
1876.753235	-64.089272
1877.426147	-60.414528
1878.099060	-62.697086
1878.771973	-61.208267
1879.444885	-61.377750
1880.117798	-60.929985
1880.790710	-62.576523
1881.463623	-62.277161
1882.136536	-62.854084
1882.809448	-62.352711
1883.482361	-61.352669
1884.155273	-61.560509
1884.828186	-61.438278
1885.501099	-62.298397
1886.174011	-61.912670
1886.846924	-61.600132
1887.519836	-63.631306
1888.192749	-61.489960
1888.865662	-62.411747
1889.538574	-63.998772
1890.211487	-63.440289
1890.884399	-62.479137
1891.557312	-62.000286
1892.230225	-62.165375
1892.903137	-61.309502
1893.576050	-61.309929
1894.248962	-62.724197
1894.921875	-61.362179
1895.594788	-63.175877
1896.267700	-62.615620
1896.940613	-61.034870
1897.613525	-62.970745
1898.286438	-63.085167
1898.959351	-63.956486
1899.632263	-65.638435
1900.305176	-61.723701
1900.978088	-59.780121
1901.651001	-61.585514
1902.323914	-60.073212
1902.996826	-59.580097
1903.669739	-59.364124
1904.342651	-62.992531
1905.015564	-63.141800
1905.688477	-61.799660
1906.361389	-60.800201
1907.034302	-59.043407
1907.707214	-62.173359
1908.380127	-61.635944
1909.053040	-60.888321
1909.725952	-61.748283
1910.398865	-61.808064
1911.071777	-61.662323
1911.744690	-60.067638
1912.417603	-61.210304
1913.090515	-62.547340
1913.763428	-61.249546
1914.436340	-59.831635
1915.109253	-61.340706
1915.782166	-64.312378
1916.455078	-61.235649
1917.127991	-61.368244
1917.800903	-62.893852
1918.473816	-61.766727
1919.146729	-62.351204
1919.819641	-60.887299
1920.492554	-63.892998
1921.165466	-62.521301
1921.838379	-64.300102
1922.511292	-61.969154
1923.184204	-60.615780
1923.857117	-61.031342
1924.530029	-61.361607
1925.202942	-61.427254
1925.875854	-61.574406
1926.548767	-58.917839
1927.221680	-62.101482
1927.894592	-59.464832
1928.567505	-60.996101
1929.240417	-61.164188
1929.913330	-60.318287
1930.586243	-60.080441
1931.259155	-60.790054
1931.932068	-59.810905
1932.604980	-61.157555
1933.277893	-60.334030
1933.950806	-61.232925
1934.623718	-60.073246
1935.296631	-61.470829
1935.969543	-60.003811
1936.642456	-60.247433
1937.315369	-62.725300
1937.988281	-61.536648
1938.661194	-59.035278
1939.334106	-59.171013
1940.007019	-58.638329
1940.679932	-59.352398
1941.352844	-60.136662
1942.025757	-58.943707
1942.698669	-58.082378
1943.371582	-57.898415
1944.044495	-58.931503
1944.717407	-60.052460
1945.390320	-57.663830
1946.063232	-57.672836
1946.736145	-56.987949
1947.409058	-58.166843
1948.081970	-58.059551
1948.754883	-59.459095
1949.427795	-59.215153
1950.100708	-59.451561
1950.773621	-57.791031
1951.446533	-57.952099
1952.119446	-58.574841
1952.792358	-58.801079
1953.465271	-57.832371
1954.138184	-57.982723
1954.811096	-58.639629
1955.484009	-58.519535
1956.156921	-58.885658
1956.829834	-56.494888
1957.502747	-57.537437
1958.175659	-57.455738
1958.848572	-58.126759
1959.521484	-56.718479
1960.194397	-56.760143
1960.867310	-56.463367
1961.540222	-56.140549
1962.213135	-56.231594
1962.886047	-55.582542
1963.558960	-56.137230
1964.231873	-56.009335
1964.904785	-56.235744
1965.577698	-55.660744
1966.250610	-56.922188
1966.923523	-59.224327
1967.596436	-53.295620
1968.269348	-52.763241
1968.942261	-56.518009
1969.615173	-55.531292
1970.288086	-54.878597
1970.960999	-56.111938
1971.633911	-54.673553
1972.306824	-54.111694
1972.979736	-55.119911
1973.652649	-52.271042
1974.325562	-52.499783
1974.998474	-54.557610
1975.671387	-52.829304
1976.344299	-52.215771
1977.017212	-52.307583
1977.690125	-53.472778
1978.363037	-51.460022
1979.035950	-52.308903
1979.708862	-52.281662
1980.381775	-52.225327
1981.054688	-51.709610
1981.727600	-50.923424
1982.400513	-50.760628
1983.073425	-51.830128
1983.746338	-49.996445
1984.419250	-51.235897
1985.092163	-52.639660
1985.765076	-50.379917
1986.437988	-49.354099
1987.110901	-48.795738
1987.783813	-49.645679
1988.456726	-51.014431
1989.129639	-47.442337
1989.802551	-47.403416
1990.475464	-49.619293
1991.148376	-48.767227
1991.821289	-47.257198
1992.494202	-50.157646
1993.167114	-49.828964
1993.840027	-47.696770
1994.512939	-46.977345
1995.185852	-49.270226
1995.858765	-49.090092
1996.531677	-47.198563
1997.204590	-46.658413
1997.877502	-45.460667
1998.550415	-46.719410
1999.223328	-46.301411
1999.896240	-46.242832
2000.569153	-44.518394
2001.242065	-46.758862
2001.914978	-45.919312
2002.587891	-45.840527
2003.260803	-45.027534
2003.933716	-45.882778
2004.606628	-47.032261
2005.279541	-47.033321
2005.952454	-45.748562
2006.625366	-46.420227
2007.298279	-46.614712
2007.971191	-45.139317
2008.644104	-46.968227
2009.317017	-46.793011
2009.989929	-47.344109
2010.662842	-45.568943
2011.335754	-45.666748
2012.008667	-45.896809
2012.681580	-47.024239
2013.354492	-45.415417
2014.027405	-48.985920
2014.700317	-51.409389
2015.373230	-48.013042
2016.046143	-47.821568
2016.719055	-47.487404
2017.391968	-46.998005
2018.064880	-49.275902
2018.737793	-47.448414
2019.410706	-48.681675
2020.083618	-51.034245
2020.756531	-52.353363
2021.429443	-50.688606
2022.102356	-50.417465
2022.775269	-51.001640
2023.448181	-50.471298
2024.121094	-51.540413
2024.794006	-50.275162
2025.466919	-49.570347
2026.139832	-50.507095
2026.812744	-51.177235
2027.485657	-52.724670
2028.158569	-51.370541
2028.831482	-52.097961
2029.504395	-51.999378
2030.177307	-50.719681
2030.850220	-52.205536
2031.523132	-51.694008
2032.196045	-51.536106
2032.868958	-51.733322
2033.541870	-50.467323
2034.214783	-53.320328
2034.887695	-51.973099
2035.560608	-51.159393
2036.233521	-53.761757
2036.906433	-54.595657
2037.579346	-53.525623
2038.252258	-53.699963
2038.925171	-55.817101
2039.598083	-54.718479
2040.270996	-53.631660
2040.943909	-52.573143
2041.616821	-53.124725
2042.289734	-53.762699
2042.962646	-55.521996
2043.635559	-54.392193
2044.308472	-54.137119
2044.981384	-54.621078
2045.654297	-53.882202
2046.327209	-57.991112
2047.000122	-58.382050
2047.673035	-55.345928
2048.345947	-56.410870
2049.018860	-53.850193
2049.691772	-56.327610
2050.364685	-56.162216
2051.037598	-54.118572
2051.710510	-55.158958
2052.383423	-57.810646
2053.056335	-54.817223
2053.729248	-57.644379
2054.402161	-55.847897
2055.075073	-56.110001
2055.747986	-55.528404
2056.420898	-56.698647
2057.093811	-56.538033
2057.766724	-56.182598
2058.439636	-58.218792
2059.112549	-57.809246
2059.785461	-59.473156
2060.458374	-58.202877
2061.131287	-58.005322
2061.804199	-56.930328
2062.477112	-57.280293
2063.150024	-58.123520
2063.822937	-58.326225
2064.495850	-58.367138
2065.168762	-56.813972
2065.841675	-57.520996
2066.514587	-59.100765
2067.187500	-57.109501
2067.860413	-58.781002
2068.533325	-55.825474
2069.206238	-58.177998
2069.879150	-56.757832
2070.552063	-58.047047
2071.224976	-60.213715
2071.897888	-57.219063
2072.570801	-58.014603
2073.243713	-56.755016
2073.916626	-59.458778
2074.589539	-59.403416
2075.262451	-57.365917
2075.935364	-58.761185
2076.608276	-58.678761
2077.281189	-57.829762
2077.954102	-57.726826
2078.627014	-58.728901
2079.299927	-60.819088
2079.972839	-57.206768
2080.645752	-59.985004
2081.318665	-59.759037
2081.991577	-62.273968
2082.664490	-58.684086
2083.337402	-57.936512
2084.010315	-57.592056
2084.683228	-59.976727
2085.356140	-57.868061
2086.029053	-60.665562
2086.701965	-59.846630
2087.374878	-59.603237
2088.047791	-59.484287
2088.720703	-58.914509
2089.393616	-60.274502
2090.066528	-59.787830
2090.739441	-61.027435
2091.412354	-58.623405
2092.085266	-58.255226
2092.758179	-58.582966
2093.431091	-58.959259
2094.104004	-60.312134
2094.776917	-57.809650
2095.449829	-58.681408
2096.122742	-58.875443
2096.795654	-58.814026
2097.468567	-61.108994
2098.141479	-60.245159
2098.814392	-59.712650
2099.487305	-58.845642
2100.160217	-58.570210
2100.833130	-60.526192
2101.506042	-59.397438
2102.178955	-58.906227
2102.851868	-59.111065
2103.524780	-60.208179
2104.197693	-60.265396
2104.870605	-60.631924
2105.543518	-61.752319
2106.216431	-57.906040
2106.889343	-60.500740
2107.562256	-59.090225
2108.235168	-60.617741
2108.908081	-59.471859
2109.580994	-58.482632
2110.253906	-58.793419
2110.926819	-60.882122
2111.599731	-58.194191
2112.272644	-58.475998
2112.945557	-61.691357
2113.618469	-59.357716
2114.291382	-59.731861
2114.964294	-59.931427
2115.637207	-60.592991
2116.310120	-57.266636
2116.983032	-57.660706
2117.655945	-59.262646
2118.328857	-61.280266
2119.001770	-60.393692
2119.674683	-59.114441
2120.347595	-57.649940
2121.020508	-59.781322
2121.693420	-59.474041
2122.366333	-58.001713
2123.039246	-58.521381
2123.712158	-58.583630
2124.385071	-57.260895
2125.057983	-61.553593
2125.730896	-60.436443
2126.403809	-60.867878
2127.076721	-58.498756
2127.749634	-61.527081
2128.422546	-59.392448
2129.095459	-60.127800
2129.768372	-60.823017
2130.441284	-57.781761
2131.114197	-58.894089
2131.787109	-60.671227
2132.460022	-57.750450
2133.132935	-57.888676
2133.805847	-59.214897
2134.478760	-60.174343
2135.151672	-56.238876
2135.824585	-57.861828
2136.497498	-59.520042
2137.170410	-58.882339
2137.843323	-57.507172
2138.516235	-56.160488
2139.189148	-59.181664
2139.862061	-57.163174
2140.534973	-59.538853
2141.207886	-58.470745
2141.880798	-58.262905
2142.553711	-59.727520
2143.226624	-58.662907
2143.899536	-57.892017
2144.572449	-57.278862
2145.245361	-58.198723
2145.918274	-57.600189
2146.591187	-57.039970
2147.264099	-57.930523
2147.937012	-59.321289
2148.609924	-55.810638
2149.282837	-56.577339
2149.955750	-58.263977
2150.628662	-58.632645
2151.301575	-57.430218
2151.974487	-57.418167
2152.647400	-58.162449
2153.320312	-60.208405
2153.993225	-55.152130
2154.666138	-58.189388
2155.339050	-57.547230
2156.011963	-56.457859
2156.684875	-55.762432
2157.357788	-55.654667
2158.030701	-56.437157
