Frequency (Hz)	Level (dB)
1408.406067	-66.573250
1409.078979	-68.316223
1409.751892	-68.962524
1410.424805	-67.973152
1411.097717	-67.793755
1411.770630	-67.560051
1412.443542	-71.176147
1413.116455	-67.907516
1413.789368	-68.656700
1414.462280	-69.747849
1415.135193	-69.510239
1415.808105	-70.774147
1416.481018	-71.257668
1417.153931	-68.785934
1417.826843	-68.672287
1418.499756	-69.250237
1419.172668	-70.216400
1419.845581	-68.134232
1420.518494	-66.972054
1421.191406	-65.849892
1421.864319	-71.276344
1422.537231	-70.514313
1423.210144	-67.778229
1423.883057	-69.349861
1424.555969	-67.998299
1425.228882	-69.253616
1425.901794	-67.285240
1426.574707	-70.052025
1427.247620	-69.072975
1427.920532	-67.577568
1428.593445	-70.638306
1429.266357	-70.040375
1429.939270	-69.858307
1430.612183	-68.067184
1431.285095	-70.523994
1431.958008	-68.897057
1432.630920	-72.411354
1433.303833	-68.148102
1433.976746	-70.575745
1434.649658	-69.129921
1435.322571	-70.179115
1435.995483	-68.306175
1436.668396	-71.606499
1437.341309	-70.279663
1438.014221	-70.959824
1438.687134	-71.014618
1439.360046	-71.153358
1440.032959	-69.110207
1440.705872	-70.254417
1441.378784	-68.897026
1442.051697	-67.903145
1442.724609	-68.571869
1443.397522	-70.827667
1444.070435	-68.479713
1444.743347	-71.157227
1445.416260	-71.814728
1446.089172	-69.016632
1446.762085	-70.296783
1447.434998	-69.951584
1448.107910	-69.767136
1448.780823	-69.619072
1449.453735	-71.013771
1450.126648	-71.782478
1450.799561	-71.171074
1451.472473	-73.146034
1452.145386	-71.812920
1452.818298	-69.915558
1453.491211	-69.361732
1454.164124	-67.990593
1454.837036	-73.511223
1455.509949	-71.104164
1456.182861	-71.559242
1456.855774	-72.769867
1457.528687	-70.955879
1458.201599	-68.054512
1458.874512	-70.940414
1459.547424	-70.654709
1460.220337	-68.858513
1460.893250	-70.375282
1461.566162	-70.131416
1462.239075	-70.568161
1462.911987	-69.021553
1463.584900	-67.885155
1464.257812	-70.620499
1464.930725	-68.838318
1465.603638	-71.466446
1466.276550	-67.718796
1466.949463	-67.355713
1467.622375	-70.771713
1468.295288	-69.752220
1468.968201	-69.042809
1469.641113	-69.877899
1470.314026	-70.128342
1470.986938	-70.295593
1471.659851	-67.981621
1472.332764	-70.368683
1473.005676	-72.431602
1473.678589	-69.335487
1474.351501	-70.292480
1475.024414	-70.306076
1475.697327	-70.237289
1476.370239	-69.901505
1477.043152	-69.784737
1477.716064	-71.158905
1478.388977	-68.750992
1479.061890	-68.052612
1479.734802	-71.787529
1480.407715	-71.050728
1481.080627	-68.803062
1481.753540	-67.772202
1482.426453	-69.591568
1483.099365	-68.905457
1483.772278	-69.828308
1484.445190	-69.338242
1485.118103	-67.563164
1485.791016	-69.701248
1486.463928	-69.271942
1487.136841	-69.327240
1487.809753	-69.874580
1488.482666	-70.798340
1489.155579	-70.163498
1489.828491	-68.487465
1490.501404	-69.290375
1491.174316	-67.446877
1491.847229	-70.675507
1492.520142	-72.793060
1493.193054	-69.056114
1493.865967	-70.296638
1494.538879	-68.799225
1495.211792	-67.200356
1495.884705	-70.740288
1496.557617	-70.195107
1497.230530	-67.849655
1497.903442	-68.662582
1498.576355	-69.238770
1499.249268	-69.761795
1499.922180	-70.464912
1500.595093	-69.219894
1501.268005	-69.432579
1501.940918	-70.177361
1502.613831	-70.717209
1503.286743	-68.708618
1503.959656	-68.398193
1504.632568	-67.405769
1505.305481	-67.222954
1505.978394	-68.953583
1506.651306	-69.944672
1507.324219	-68.309250
1507.997131	-69.587021
1508.670044	-67.105064
1509.342957	-69.184555
1510.015869	-69.324532
1510.688782	-67.731964
1511.361694	-67.151672
1512.034607	-69.345772
1512.707520	-68.941475
1513.380432	-67.847992
1514.053345	-67.602402
1514.726257	-66.492783
1515.399170	-66.413391
1516.072083	-68.213470
1516.744995	-67.765373
1517.417908	-67.204529
1518.090820	-67.793449
1518.763733	-68.069168
1519.436646	-66.196564
1520.109558	-66.609711
1520.782471	-67.633141
1521.455383	-67.098557
1522.128296	-66.019890
1522.801208	-65.392792
1523.474121	-67.585274
1524.147034	-67.292915
1524.819946	-68.263741
1525.492859	-65.988594
1526.165771	-66.712364
1526.838684	-66.273430
1527.511597	-66.118134
1528.184509	-66.457298
1528.857422	-66.771996
1529.530334	-66.040352
1530.203247	-64.756172
1530.876160	-65.629051
1531.549072	-65.983192
1532.221985	-65.799591
1532.894897	-66.142220
1533.567810	-65.832321
1534.240723	-63.376076
1534.913635	-67.831650
1535.586548	-65.354912
1536.259460	-64.077103
1536.932373	-65.359772
1537.605286	-67.959557
1538.278198	-64.916466
1538.951111	-64.886665
1539.624023	-67.789993
1540.296936	-66.396797
1540.969849	-66.756577
1541.642761	-65.779404
1542.315674	-63.232147
1542.988586	-64.977753
1543.661499	-64.183281
1544.334412	-64.807114
1545.007324	-63.698483
1545.680237	-63.384457
1546.353149	-65.733063
1547.026062	-64.885628
1547.698975	-63.560200
1548.371887	-63.252777
1549.044800	-65.313637
1549.717712	-64.069519
1550.390625	-63.940041
1551.063538	-62.166210
1551.736450	-62.699783
1552.409363	-63.343884
1553.082275	-65.778572
1553.755188	-63.031013
1554.428101	-61.785488
1555.101013	-63.213223
1555.773926	-65.100060
1556.446838	-64.144554
1557.119751	-62.538139
1557.792664	-62.932579
1558.465576	-62.158833
1559.138489	-64.299706
1559.811401	-62.523094
1560.484314	-60.959503
1561.157227	-60.932384
1561.830139	-64.426094
1562.503052	-63.358585
1563.175964	-59.942032
1563.848877	-59.866455
1564.521790	-62.160526
1565.194702	-60.872795
1565.867615	-59.542786
1566.540527	-60.755428
1567.213440	-62.488148
1567.886353	-63.600044
1568.559265	-61.428421
1569.232178	-60.558186
1569.905090	-59.459202
1570.578003	-60.204636
1571.250916	-61.081032
1571.923828	-59.178574
1572.596741	-62.037060
1573.269653	-58.429878
1573.942566	-59.946239
1574.615479	-61.576118
1575.288391	-57.229012
1575.961304	-59.954346
1576.634216	-58.120842
1577.307129	-59.084961
1577.980042	-59.209084
1578.652954	-56.965450
1579.325867	-56.444618
1579.998779	-55.924324
1580.671692	-55.998886
1581.344604	-57.105679
1582.017517	-57.839508
1582.690430	-56.795677
1583.363342	-55.471428
1584.036255	-55.693169
1584.709167	-55.470772
1585.382080	-56.748001
1586.054993	-55.442360
1586.727905	-54.287178
1587.400818	-55.275696
1588.073730	-55.742950
1588.746643	-57.951466
1589.419556	-55.421623
1590.092468	-56.117840
1590.765381	-54.075031
1591.438293	-53.374535
1592.111206	-54.633057
1592.784119	-55.141281
1593.457031	-55.007515
1594.129944	-53.924648
1594.802856	-53.365170
1595.475769	-53.701313
1596.148682	-53.191174
1596.821594	-56.372231
1597.494507	-55.516064
1598.167419	-54.633018
1598.840332	-53.413319
1599.513245	-54.485668
1600.186157	-56.820629
1600.859070	-55.175552
1601.531982	-53.439472
1602.204895	-54.447838
1602.877808	-54.728584
1603.550720	-54.870575
1604.223633	-52.241840
1604.896545	-56.335018
1605.569458	-56.011131
1606.242371	-54.023193
1606.915283	-53.421066
1607.588196	-57.448170
1608.261108	-56.076538
1608.934021	-57.029942
1609.606934	-58.954109
1610.279846	-57.595032
1610.952759	-56.577724
1611.625671	-56.608231
1612.298584	-57.024433
1612.971497	-56.098568
1613.644409	-56.139542
1614.317322	-58.699406
1614.990234	-59.419582
1615.663147	-58.326221
1616.336060	-60.081764
1617.008972	-55.612358
1617.681885	-59.498192
1618.354797	-60.274677
1619.027710	-60.442348
1619.700623	-59.354843
1620.373535	-57.074093
1621.046448	-57.181435
1621.719360	-59.301159
1622.392273	-61.453709
1623.065186	-60.366894
1623.738098	-60.808090
1624.411011	-59.040905
1625.083923	-61.361828
1625.756836	-61.508556
1626.429749	-62.711441
1627.102661	-64.390327
1627.775574	-62.581661
1628.448486	-61.779144
1629.121399	-61.170933
1629.794312	-60.989426
1630.467224	-62.177269
1631.140137	-62.931522
1631.813049	-60.532646
1632.485962	-63.051357
1633.158875	-60.010059
1633.831787	-61.695232
1634.504700	-64.053062
1635.177612	-62.212963
1635.850525	-63.410683
1636.523438	-63.214478
1637.196350	-63.313904
1637.869263	-64.092117
1638.542175	-63.084778
1639.215088	-63.115181
1639.888000	-65.038223
1640.560913	-62.585804
1641.233826	-64.686913
1641.906738	-64.583664
1642.579651	-63.205635
1643.252563	-64.132645
1643.925476	-63.001171
1644.598389	-61.552826
1645.271301	-63.781647
1645.944214	-65.829796
1646.617126	-62.710815
1647.290039	-65.871941
1647.962952	-63.021477
1648.635864	-64.202217
1649.308777	-62.714111
1649.981689	-63.569454
1650.654602	-64.541840
1651.327515	-64.906677
1652.000427	-64.990822
1652.673340	-63.494152
1653.346252	-65.427094
1654.019165	-64.901978
1654.692078	-65.128395
1655.364990	-64.614235
1656.037903	-64.018631
1656.710815	-64.087425
1657.383728	-66.494492
1658.056641	-66.751251
1658.729553	-65.934662
1659.402466	-66.952835
1660.075378	-67.817795
1660.748291	-66.914520
1661.421204	-65.398224
1662.094116	-67.021538
1662.767029	-67.144844
1663.439941	-64.727547
1664.112854	-63.324436
1664.785767	-63.280060
1665.458679	-66.512253
1666.131592	-63.935036
1666.804504	-64.137596
1667.477417	-65.014015
1668.150330	-64.653946
1668.823242	-66.157318
1669.496155	-67.040489
1670.169067	-65.815964
1670.841980	-66.388435
1671.514893	-65.502296
1672.187805	-67.572495
1672.860718	-67.356522
1673.533630	-68.102783
1674.206543	-64.901939
1674.879456	-64.221779
1675.552368	-65.458466
1676.225281	-65.403107
1676.898193	-67.331490
1677.571106	-66.616669
1678.244019	-66.994202
1678.916931	-67.024544
1679.589844	-71.039581
1680.262756	-67.380417
1680.935669	-66.628151
1681.608582	-69.107544
1682.281494	-67.876587
1682.954407	-68.107765
1683.627319	-66.858948
1684.300232	-68.132988
1684.973145	-69.354614
1685.646057	-67.127419
1686.318970	-68.267342
1686.991882	-65.897621
1687.664795	-66.921242
1688.337708	-68.212547
1689.010620	-68.605476
1689.683533	-66.042717
1690.356445	-65.764519
1691.029358	-66.530746
1691.702271	-67.475700
1692.375183	-68.396896
1693.048096	-65.585915
1693.721008	-66.087547
1694.393921	-70.190735
1695.066833	-69.948608
1695.739746	-67.320396
1696.412659	-68.240593
1697.085571	-65.450165
1697.758484	-67.090187
1698.431396	-67.476234
1699.104309	-67.697922
1699.777222	-67.743591
1700.450134	-69.983017
1701.123047	-68.036514
1701.795959	-71.374733
1702.468872	-68.667465
1703.141785	-69.645943
1703.814697	-67.851028
1704.487610	-67.550980
1705.160522	-70.063087
1705.833435	-68.387337
1706.506348	-66.043571
1707.179260	-69.063629
1707.852173	-68.090225
1708.525085	-69.676956
1709.197998	-68.816742
1709.870911	-69.561455
1710.543823	-67.844543
1711.216736	-69.472954
1711.889648	-70.081985
1712.562561	-68.835701
1713.235474	-67.090874
1713.908386	-66.758537
1714.581299	-69.573128
1715.254211	-66.970718
1715.927124	-67.665642
1716.600037	-68.390831
1717.272949	-68.500908
1717.945862	-67.717926
1718.618774	-67.557907
1719.291687	-67.998077
1719.964600	-68.439041
1720.637512	-66.677299
1721.310425	-67.624931
1721.983337	-67.636780
1722.656250	-68.529320
1723.329163	-67.290398
1724.002075	-69.355537
1724.674988	-65.842041
1725.347900	-67.989723
1726.020813	-67.419914
1726.693726	-68.348511
1727.366638	-68.195961
1728.039551	-66.565094
1728.712463	-69.649750
1729.385376	-68.474609
1730.058289	-67.966255
1730.731201	-69.045898
1731.404114	-66.951950
1732.077026	-66.116966
1732.749939	-68.583511
1733.422852	-68.568558
1734.095764	-67.119179
1734.768677	-67.454079
1735.441589	-68.345627
1736.114502	-67.805290
1736.787415	-68.501038
1737.460327	-70.665718
1738.133240	-68.286079
1738.806152	-70.349617
1739.479065	-68.409538
1740.151978	-66.715034
1740.824890	-66.947159
1741.497803	-69.240036
1742.170715	-67.870300
1742.843628	-69.548775
1743.516541	-67.739540
1744.189453	-69.385414
1744.862366	-66.991821
1745.535278	-68.144287
1746.208191	-69.543976
1746.881104	-69.095795
1747.554016	-67.329216
1748.226929	-70.167320
1748.899841	-67.525917
1749.572754	-66.102196
1750.245667	-69.677872
1750.918579	-65.082710
1751.591492	-68.200935
1752.264404	-68.262886
1752.937317	-68.156837
1753.610229	-68.708313
1754.283142	-69.901329
1754.956055	-67.718163
1755.628967	-68.820366
1756.301880	-68.226189
1756.974792	-65.903488
1757.647705	-65.966049
1758.320618	-66.943069
1758.993530	-67.447433
1759.666443	-66.430496
1760.339355	-68.297760
1761.012268	-70.156151
1761.685181	-67.714897
1762.358093	-67.131989
1763.031006	-66.787590
1763.703918	-66.282387
1764.376831	-64.863846
1765.049744	-65.467430
1765.722656	-67.451950
1766.395569	-66.229462
1767.068481	-66.811409
1767.741394	-67.263725
1768.414307	-67.491196
1769.087219	-66.323418
1769.760132	-67.534714
1770.433044	-66.943130
1771.105957	-67.348625
1771.778870	-66.050972
1772.451782	-67.956978
1773.124695	-67.949310
1773.797607	-67.419579
1774.470520	-65.716827
1775.143433	-64.355011
1775.816345	-65.712715
1776.489258	-65.715294
1777.162170	-67.802193
1777.835083	-66.140198
1778.507996	-65.232254
1779.180908	-66.818733
1779.853821	-66.882065
1780.526733	-66.006569
1781.199646	-64.768929
1781.872559	-67.340691
1782.545471	-65.223679
1783.218384	-63.804398
1783.891296	-64.827972
1784.564209	-67.065308
1785.237122	-68.392204
1785.910034	-63.040154
1786.582947	-66.840866
1787.255859	-65.521042
1787.928772	-68.146629
1788.601685	-65.618431
1789.274597	-63.979500
1789.947510	-64.127426
1790.620422	-65.025658
1791.293335	-64.444023
1791.966248	-65.859367
1792.639160	-66.637642
1793.312073	-64.284981
1793.984985	-63.508530
1794.657898	-64.833321
1795.330811	-65.076340
1796.003723	-62.910900
1796.676636	-65.920486
1797.349548	-62.126072
1798.022461	-62.574982
1798.695374	-63.024094
1799.368286	-65.957382
1800.041199	-65.767609
1800.714111	-63.308731
1801.387024	-63.913616
1802.059937	-62.888752
1802.732849	-63.579823
1803.405762	-64.361275
1804.078674	-61.597816
1804.751587	-62.297913
1805.424500	-62.431152
1806.097412	-61.829041
1806.770325	-63.970310
1807.443237	-62.692047
1808.116150	-63.386467
1808.789062	-62.845680
1809.461975	-64.546066
1810.134888	-63.798046
1810.807800	-61.090622
1811.480713	-62.458889
1812.153625	-63.191021
1812.826538	-60.719658
1813.499451	-61.754230
1814.172363	-61.958607
1814.845276	-61.075745
1815.518188	-61.266354
1816.191101	-62.137447
1816.864014	-63.251835
1817.536926	-62.594669
1818.209839	-63.903999
1818.882751	-61.758339
1819.555664	-63.353874
1820.228577	-60.606102
1820.901489	-61.809933
1821.574402	-59.987438
1822.247314	-60.350986
1822.920227	-59.358635
1823.593140	-61.828285
1824.266052	-58.668537
1824.938965	-59.448135
1825.611877	-60.554367
1826.284790	-57.728882
1826.957703	-59.988659
1827.630615	-58.898178
1828.303528	-59.477032
1828.976440	-60.164112
1829.649353	-58.519611
1830.322266	-58.634087
1830.995178	-58.701576
1831.668091	-57.829090
1832.341003	-57.405006
1833.013916	-58.004028
1833.686829	-58.853004
1834.359741	-59.619030
1835.032654	-58.532162
1835.705566	-58.180668
1836.378479	-56.922585
1837.051392	-58.346226
1837.724304	-59.165810
1838.397217	-56.013378
1839.070129	-56.811138
1839.743042	-58.622696
1840.415955	-56.223797
1841.088867	-55.802078
1841.761780	-56.495411
1842.434692	-58.802555
1843.107605	-56.535980
1843.780518	-57.586948
1844.453430	-57.356449
1845.126343	-57.531044
1845.799255	-55.382240
1846.472168	-57.373161
1847.145081	-54.458275
1847.817993	-54.046703
1848.490906	-55.473892
1849.163818	-55.909534
1849.836731	-54.997932
1850.509644	-55.606319
1851.182556	-54.702679
1851.855469	-52.383774
1852.528381	-54.948963
1853.201294	-53.702145
1853.874207	-55.188301
1854.547119	-53.623287
1855.220032	-54.434311
1855.892944	-53.171013
1856.565857	-54.319599
1857.238770	-54.573551
1857.911682	-52.793880
1858.584595	-54.612339
1859.257507	-51.554886
1859.930420	-51.378681
1860.603333	-53.684227
1861.276245	-52.330433
1861.949158	-52.496380
1862.622070	-52.453671
1863.294983	-53.925709
1863.967896	-53.251179
1864.640808	-51.366463
1865.313721	-53.468517
1865.986633	-51.805161
1866.659546	-51.548237
1867.332458	-54.951706
1868.005371	-52.998604
1868.678284	-54.603355
1869.351196	-53.532612
1870.024109	-53.997238
1870.697021	-54.716461
1871.369934	-54.126270
1872.042847	-54.484154
1872.715759	-55.446461
1873.388672	-55.041039
1874.061584	-55.022842
1874.734497	-55.277050
1875.407410	-53.852295
1876.080322	-51.882851
1876.753235	-57.237129
1877.426147	-53.870502
1878.099060	-56.385471
1878.771973	-55.052601
1879.444885	-54.981144
1880.117798	-54.945282
1880.790710	-56.415619
1881.463623	-56.669132
1882.136536	-57.394840
1882.809448	-57.107864
1883.482361	-56.308605
1884.155273	-56.513145
1884.828186	-56.414703
1885.501099	-57.443199
1886.174011	-57.465240
1886.846924	-57.062275
1887.519836	-59.426949
1888.192749	-57.217007
1888.865662	-58.444649
1889.538574	-59.724640
1890.211487	-59.602444
1890.884399	-58.601177
1891.557312	-58.498669
1892.230225	-58.886105
1892.903137	-58.298962
1893.576050	-58.308739
1894.248962	-60.018120
1894.921875	-58.576778
1895.594788	-60.142250
1896.267700	-59.893520
1896.940613	-58.342560
1897.613525	-60.957500
1898.286438	-60.794872
1898.959351	-61.964569
1899.632263	-63.866810
1900.305176	-60.136238
1900.978088	-58.259708
1901.651001	-59.649448
1902.323914	-59.045918
1902.996826	-58.327049
1903.669739	-58.050797
1904.342651	-61.551228
1905.015564	-62.082542
1905.688477	-60.621521
1906.361389	-60.262840
1907.034302	-58.413933
1907.707214	-61.631798
1908.380127	-61.129498
1909.053040	-60.515709
1909.725952	-61.354221
1910.398865	-61.835606
1911.071777	-61.952038
1911.744690	-60.320271
1912.417603	-61.683784
1913.090515	-63.124462
1913.763428	-62.023605
1914.436340	-60.558319
1915.109253	-62.326168
1915.782166	-65.092636
1916.455078	-62.168350
1917.127991	-62.452019
1917.800903	-64.079872
1918.473816	-63.303455
1919.146729	-63.542233
1919.819641	-62.727470
1920.492554	-65.046310
1921.165466	-64.424492
1921.838379	-65.804039
1922.511292	-63.970726
1923.184204	-62.679260
1923.857117	-63.417282
1924.530029	-63.409023
1925.202942	-64.067139
1925.875854	-64.093063
1926.548767	-61.548393
1927.221680	-64.975616
1927.894592	-62.432217
1928.567505	-64.183701
1929.240417	-64.643616
1929.913330	-63.785694
1930.586243	-62.854774
1931.259155	-64.203804
1931.932068	-63.420811
1932.604980	-64.540962
1933.277893	-64.381783
1933.950806	-64.859436
1934.623718	-63.999050
1935.296631	-65.724960
1935.969543	-63.815872
1936.642456	-64.930046
1937.315369	-66.652786
1937.988281	-66.245407
1938.661194	-63.711849
1939.334106	-63.914471
1940.007019	-63.829636
1940.679932	-64.484253
1941.352844	-65.661217
1942.025757	-64.203522
1942.698669	-63.358467
1943.371582	-63.007591
1944.044495	-64.285706
1944.717407	-65.634705
1945.390320	-63.331757
1946.063232	-63.462704
1946.736145	-63.331799
1947.409058	-64.126999
1948.081970	-64.221245
1948.754883	-65.788002
1949.427795	-65.319794
1950.100708	-65.801453
1950.773621	-64.148201
1951.446533	-64.419220
1952.119446	-65.197861
1952.792358	-65.381004
1953.465271	-64.962624
1954.138184	-65.495430
1954.811096	-65.782555
1955.484009	-65.351181
1956.156921	-66.517700
1956.829834	-64.213280
1957.502747	-64.972748
1958.175659	-65.269516
1958.848572	-66.189827
1959.521484	-64.769859
1960.194397	-64.998558
1960.867310	-64.822929
1961.540222	-64.734200
1962.213135	-65.233330
1962.886047	-64.270912
1963.558960	-65.106117
1964.231873	-65.150452
1964.904785	-65.915169
1965.577698	-64.681900
1966.250610	-66.264786
1966.923523	-68.753204
1967.596436	-63.303101
1968.269348	-62.812023
1968.942261	-67.084312
1969.615173	-65.950874
1970.288086	-65.165894
1970.960999	-66.638458
1971.633911	-65.516960
1972.306824	-65.114853
1972.979736	-65.943474
1973.652649	-63.690998
1974.325562	-64.247231
1974.998474	-66.472374
1975.671387	-64.576126
1976.344299	-63.944374
1977.017212	-64.470726
1977.690125	-65.725060
1978.363037	-63.936539
1979.035950	-65.495895
1979.708862	-65.051193
1980.381775	-65.239357
1981.054688	-65.156105
1981.727600	-64.387711
1982.400513	-64.284760
1983.073425	-65.179138
1983.746338	-63.862850
1984.419250	-65.365601
1985.092163	-67.228973
1985.765076	-64.937454
1986.437988	-64.018135
1987.110901	-63.777374
1987.783813	-64.765213
1988.456726	-66.649948
1989.129639	-63.065235
1989.802551	-63.585049
1990.475464	-65.643692
1991.148376	-65.116570
1991.821289	-63.543579
1992.494202	-66.501854
1993.167114	-66.956497
1993.840027	-65.027390
1994.512939	-64.157471
1995.185852	-66.621025
1995.858765	-66.819283
1996.531677	-65.101532
1997.204590	-64.668823
1997.877502	-64.259354
1998.550415	-64.923195
1999.223328	-64.693230
1999.896240	-65.335655
2000.569153	-64.194016
2001.242065	-65.734009
2001.914978	-65.519424
2002.587891	-65.206947
2003.260803	-64.295639
2003.933716	-65.696213
2004.606628	-66.710075
2005.279541	-66.209839
2005.952454	-65.377853
2006.625366	-65.740532
2007.298279	-65.885452
2007.971191	-64.415054
2008.644104	-65.900887
2009.317017	-66.167290
2009.989929	-66.458855
2010.662842	-64.274635
2011.335754	-64.152573
2012.008667	-64.126221
2012.681580	-64.768921
2013.354492	-63.408268
2014.027405	-67.279221
2014.700317	-69.195236
2015.373230	-65.410393
2016.046143	-64.939514
2016.719055	-64.312172
2017.391968	-64.014763
2018.064880	-65.728157
2018.737793	-63.339863
2019.410706	-64.648399
2020.083618	-66.925453
2020.756531	-67.221313
2021.429443	-66.040405
2022.102356	-65.224922
2022.775269	-65.891502
2023.448181	-64.603333
2024.121094	-65.951912
2024.794006	-64.138580
2025.466919	-63.540066
2026.139832	-64.257332
2026.812744	-64.581047
2027.485657	-65.734840
2028.158569	-64.342735
2028.831482	-65.306107
2029.504395	-64.369202
2030.177307	-63.210342
2030.850220	-64.432671
2031.523132	-63.723240
2032.196045	-63.539227
2032.868958	-63.393085
2033.541870	-62.045803
2034.214783	-64.502594
2034.887695	-63.390652
2035.560608	-61.977097
2036.233521	-64.408348
2036.906433	-65.227997
2037.579346	-63.741795
2038.252258	-63.928928
2038.925171	-66.517189
2039.598083	-64.636955
2040.270996	-63.308441
2040.943909	-62.065319
2041.616821	-62.512035
2042.289734	-62.938065
2042.962646	-64.432808
2043.635559	-63.259743
2044.308472	-62.720055
2044.981384	-63.251724
2045.654297	-62.416248
2046.327209	-66.454643
2047.000122	-66.860008
2047.673035	-63.398376
2048.345947	-63.709412
2049.018860	-61.467293
2049.691772	-64.354294
2050.364685	-63.211754
2051.037598	-61.680321
2051.710510	-62.675503
2052.383423	-64.912277
2053.056335	-61.872433
2053.729248	-63.963203
2054.402161	-62.512676
2055.075073	-62.401791
2055.747986	-62.021404
2056.420898	-62.374077
2057.093811	-62.608131
2057.766724	-62.141457
2058.439636	-63.595421
2059.112549	-63.012695
2059.785461	-64.808510
2060.458374	-62.981312
2061.131287	-62.433979
2061.804199	-61.943275
2062.477112	-62.492104
2063.150024	-62.424202
2063.822937	-62.455635
2064.495850	-62.433571
2065.168762	-61.033947
2065.841675	-61.670246
2066.514587	-63.472744
2067.187500	-60.517174
2067.860413	-62.267056
2068.533325	-59.692078
2069.206238	-61.334133
2069.879150	-60.177692
2070.552063	-60.916611
2071.224976	-62.520565
2071.897888	-59.779766
2072.570801	-60.756073
2073.243713	-59.255470
2073.916626	-62.351448
2074.589539	-61.671482
2075.262451	-59.727863
2075.935364	-60.606697
2076.608276	-60.607361
2077.281189	-59.461357
2077.954102	-59.476696
2078.627014	-59.814091
2079.299927	-62.209621
2079.972839	-58.480286
2080.645752	-60.925041
2081.318665	-60.665539
2081.991577	-63.384277
2082.664490	-59.246899
2083.337402	-58.671425
2084.010315	-57.868263
2084.683228	-60.404480
2085.356140	-57.510815
2086.029053	-61.257736
2086.701965	-59.589230
2087.374878	-59.604576
2088.047791	-59.086742
2088.720703	-58.149971
2089.393616	-59.259609
2090.066528	-58.623486
2090.739441	-59.916931
2091.412354	-57.341293
2092.085266	-56.805935
2092.758179	-56.851444
2093.431091	-57.240803
2094.104004	-58.359367
2094.776917	-55.539696
2095.449829	-56.565094
2096.122742	-56.566540
2096.795654	-56.530582
2097.468567	-58.649704
2098.141479	-57.736671
2098.814392	-56.596218
2099.487305	-55.741177
2100.160217	-55.195019
2100.833130	-57.034538
2101.506042	-55.714485
2102.178955	-55.092068
2102.851868	-55.135578
2103.524780	-56.065826
2104.197693	-56.206211
2104.870605	-56.006042
2105.543518	-57.023499
2106.216431	-52.961788
2106.889343	-55.124683
2107.562256	-53.931499
2108.235168	-55.531311
2108.908081	-53.556042
2109.580994	-52.714817
2110.253906	-52.995335
2110.926819	-54.832348
2111.599731	-52.064861
2112.272644	-52.030296
2112.945557	-54.868023
2113.618469	-52.659595
2114.291382	-52.868958
2114.964294	-52.391594
2115.637207	-53.284935
2116.310120	-49.692814
2116.983032	-50.322384
2117.655945	-51.724754
2118.328857	-53.266918
2119.001770	-51.686138
2119.674683	-50.842350
2120.347595	-49.243404
2121.020508	-51.717503
2121.693420	-50.977871
2122.366333	-49.425797
2123.039246	-50.078568
2123.712158	-49.608414
2124.385071	-48.618923
2125.057983	-53.661667
2125.730896	-52.371819
2126.403809	-52.425842
2127.076721	-50.013832
2127.749634	-52.632866
2128.422546	-51.148945
2129.095459	-51.760075
2129.768372	-52.873447
2130.441284	-49.278683
2131.114197	-50.558376
2131.787109	-52.581558
2132.460022	-50.001575
2133.132935	-50.005371
2133.805847	-51.877071
2134.478760	-52.407070
2135.151672	-48.697803
2135.824585	-50.646080
2136.497498	-52.783848
2137.170410	-51.820904
2137.843323	-50.824532
2138.516235	-49.637325
2139.189148	-52.624672
2139.862061	-51.050583
2140.534973	-53.734406
2141.207886	-52.738544
2141.880798	-52.934734
2142.553711	-54.158974
2143.226624	-53.371895
2143.899536	-52.884720
2144.572449	-52.521519
2145.245361	-53.563332
2145.918274	-53.569008
2146.591187	-52.757946
2147.264099	-53.984695
2147.937012	-55.763603
2148.609924	-52.095413
2149.282837	-53.265156
2149.955750	-55.223209
2150.628662	-55.884026
2151.301575	-54.815052
2151.974487	-55.129093
2152.647400	-55.892048
2153.320312	-58.286793
2153.993225	-53.268196
2154.666138	-56.542931
2155.339050	-55.806087
2156.011963	-55.223930
2156.684875	-54.479092
2157.357788	-54.830505
2158.030701	-55.818108
2158.703613	-55.377956
2159.376526	-55.236950
2160.049438	-57.982952
2160.722351	-56.163754
2161.395264	-57.315022
2162.068176	-57.080528
2162.741089	-57.484940
2163.414001	-56.909561
2164.086914	-58.383133
2164.759827	-57.117867
2165.432739	-58.026451
2166.105652	-58.137390
2166.778564	-56.981495
2167.451477	-58.276478
2168.124390	-58.080093
2168.797302	-55.457760
2169.470215	-57.993244
2170.143127	-59.182922
2170.816040	-59.535137
2171.488953	-59.709587
2172.161865	-58.836327
2172.834778	-57.777313
2173.507690	-58.095310
2174.180603	-57.926781
2174.853516	-59.703259
2175.526428	-59.971119
2176.199341	-60.418236
2176.872253	-57.601177
2177.545166	-59.997082
2178.218079	-60.395046
2178.890991	-60.764626
2179.563904	-61.122616
2180.236816	-59.248573
2180.909729	-59.745232
2181.582642	-58.035690
2182.255554	-59.205349
2182.928467	-60.545143
2183.601379	-59.267204
2184.274292	-59.245193
2184.947205	-58.495659
2185.620117	-60.079144
2186.293030	-60.324299
2186.965942	-59.443443
2187.638855	-61.671375
2188.311768	-63.013657
2188.984680	-61.095161
2189.657593	-60.383114
2190.330505	-59.734505
2191.003418	-58.910130
2191.676331	-61.149178
